========================================================================
  ConstructiveHeuristic — unknown
========================================================================
  alpha=0.7  time_limit=60s  seed=None  min_sep=10.0
  weights: makespan=10.0  delay=100.0  movements=1.0

  Instance: 20 aircraft  5 positions  3 blocking arcs
  Blocking arcs: P3→P4  P3→P5  P4→P5

────────────────────────────────────────────────────────────────────────
  Best construction detail  (iter 360  obj=17925.3000)
────────────────────────────────────────────────────────────────────────
Blocking arcs: P3→P4  P3→P5  P4→P5

Aircraft initial ranking (target_finish ASC, total_duration ASC):
  Rank   ID       earliest     target    duration
  ----------------------------------------------
  [ 0]  R12          8.13      26.68        5.78
  [ 1]  R16         13.56      33.59        6.63
  [ 2]  R18         21.73      36.67        8.07
  [ 3]  R19         24.49      40.61        9.19
  [ 4]  R20         23.48      41.03        9.78
  [ 5]  R1           0.00      44.30       18.30
  [ 6]  R2           0.00      45.31       15.20
  [ 7]  R6           1.33      48.84       17.28
  [ 8]  R4           0.00      50.96       16.65
  [ 9]  R7           1.21      51.55       13.93
  [10]  R9           5.74      52.76       12.59
  [11]  R8           3.72      55.02       15.47
  [12]  R13         12.70      58.93       21.38
  [13]  R10          6.71      60.59       11.87
  [14]  R15         14.34      60.60       13.77
  [15]  R14         11.68      65.28       21.00
  [16]  R5           0.00      66.94       21.24
  [17]  R3           0.00      69.01       24.82
  [18]  R11         11.01      72.99       29.10
  [19]  R17         18.00      75.72       22.10

========================================================================
  STEP 1/20
========================================================================

  Pair evaluation  (100 pairs):
    Rank   ID      Pos     t_start   t_finish    delay      gap   blocking      score    weight     P(%)   cum(%)
    [48]  R14     P2        25.14      46.14     0.00    10.00       none     561.39    0.0000    0.00%  100.00%
    [49]  R14     P3        25.20      46.20     0.00    10.00       none     562.00    0.0000    0.00%  100.00%
    [50]  R5      P2        25.14      46.38     0.00    10.00       none     563.79    0.0000    0.00%  100.00%
    [51]  R5      P3        25.20      46.44     0.00    10.00       none     564.40    0.0000    0.00%  100.00%
    [52]  R13     P2        25.14      46.52     0.00    10.00       none     565.19    0.0000    0.00%  100.00%
    [53]  R13     P3        25.20      46.58     0.00    10.00       none     565.80    0.0000    0.00%  100.00%
    [54]  R17     P2        25.14      47.24     0.00    10.00       none     572.39    0.0000    0.00%  100.00%
    [55]  R17     P3        25.20      47.30     0.00    10.00       none     573.00    0.0000    0.00%  100.00%
    [56]  R14     P4        26.65      47.65     0.00    10.00       none     576.50    0.0000    0.00%  100.00%
    [57]  R5      P4        26.65      47.89     0.00    10.00       none     578.90    0.0000    0.00%  100.00%
    [58]  R13     P4        26.65      48.03     0.00    10.00       none     580.30    0.0000    0.00%  100.00%
    [59]  R16     P5        28.30      34.93     1.34    10.00       none     583.30    0.0000    0.00%  100.00%
    [60]  R3      P1        23.91      48.73     0.00    10.00       none     587.35    0.0000    0.00%  100.00%
    [61]  R17     P4        26.65      48.75     0.00    10.00       none     587.50    0.0000    0.00%  100.00%
    [62]  R14     P5        28.30      49.30     0.00    10.00       none     593.00    0.0000    0.00%  100.00%
    [63]  R5      P5        28.30      49.54     0.00    10.00       none     595.40    0.0000    0.00%  100.00%
    [64]  R13     P5        28.30      49.68     0.00    10.00       none     596.80    0.0000    0.00%  100.00%
    [65]  R3      P2        25.14      49.96     0.00    10.00       none     599.59    0.0000    0.00%  100.00%
    [66]  R3      P3        25.20      50.02     0.00    10.00       none     600.20    0.0000    0.00%  100.00%
    [67]  R17     P5        28.30      50.40     0.00    10.00       none     604.00    0.0000    0.00%  100.00%
    [68]  R3      P4        26.65      51.47     0.00    10.00       none     614.70    0.0000    0.00%  100.00%
    [69]  R11     P1        23.91      53.02     0.00    10.00       none     630.15    0.0000    0.00%  100.00%
    [70]  R3      P5        28.30      53.12     0.00    10.00       none     631.20    0.0000    0.00%  100.00%
    [71]  R11     P2        25.14      54.24     0.00    10.00       none     642.39    0.0000    0.00%  100.00%
    [72]  R11     P3        25.20      54.30     0.00    10.00       none     643.00    0.0000    0.00%  100.00%
    [73]  R11     P4        26.65      55.75     0.00    10.00       none     657.50    0.0000    0.00%  100.00%
    [74]  R11     P5        28.30      57.40     0.00    10.00       none     674.00    0.0000    0.00%  100.00%
    draw=0.2892  →  (R16, P1) (rank 0) selected

  Assignment: R16 → P1  [23.91 → 30.54]  delay=0.00
    J16-1      [23.91 → 30.55]

  Assigned so far:
    ID      Pos       start    finish    delay
    ----------------------------------------
    R12     P1         8.13     13.91     0.00
    R7      P2         1.21     15.14     0.00
    R2      P3         0.00     15.20     0.00
    R4      P4         0.00     16.65     0.00
    R1      P5         0.00     18.30     0.00
    R16     P1        23.91     30.55     0.00

========================================================================
  STEP 7/20
========================================================================

  Pair evaluation  (70 pairs):
    Rank   ID      Pos     t_start   t_finish    delay      gap   blocking      score    weight     P(%)   cum(%)
    ---------------------------------------------------------------------------------------------------------
    [ 0]  R18     P2        25.14      33.21     0.00    10.00       none     432.09    1.0000   70.00%   70.00%
    [ 1]  R18     P3        25.20      33.27     0.00    10.00       none     432.70    0.3000   21.00%   91.00%
    [ 2]  R19     P2        25.14      34.33     0.00    10.00       none     443.29    0.0900    6.30%   97.30%
    [ 3]  R19     P3        25.20      34.39     0.00    10.00       none     443.90    0.0270    1.89%   99.19%
    [ 4]  R18     P4        26.65      34.72     0.00    10.00       none     447.20    0.0081    0.57%   99.76%
    [ 5]  R20     P2        25.14      34.92     0.00    10.00       none     449.19    0.0024    0.17%   99.93%
    [ 6]  R20     P3        25.20      34.98     0.00    10.00       none     449.80    0.0007    0.05%   99.98%
    [ 7]  R19     P4        26.65      35.84     0.00    10.00       none     458.40    0.0002    0.02%   99.99%
    [ 8]  R18     P5        28.30      36.37     0.00    10.00       none     463.70    0.0001    0.00%  100.00%
    [ 9]  R20     P4        26.65      36.43     0.00    10.00       none     464.30    0.0000    0.00%  100.00%
    [10]  R10     P2        25.14      37.01     0.00    10.00       none     470.09    0.0000    0.00%  100.00%
    [11]  R10     P3        25.20      37.07     0.00    10.00       none     470.70    0.0000    0.00%  100.00%
    [12]  R19     P5        28.30      37.49     0.00    10.00       none     474.90    0.0000    0.00%  100.00%
    [13]  R9      P2        25.14      37.73     0.00    10.00       none     477.29    0.0000    0.00%  100.00%
    [14]  R9      P3        25.20      37.79     0.00    10.00       none     477.90    0.0000    0.00%  100.00%
    [15]  R20     P5        28.30      38.08     0.00    10.00       none     480.80    0.0000    0.00%  100.00%
    [16]  R10     P4        26.65      38.52     0.00    10.00       none     485.20    0.0000    0.00%  100.00%
    [17]  R15     P2        25.14      38.91     0.00    10.00       none     489.09    0.0000    0.00%  100.00%
    [18]  R15     P3        25.20      38.97     0.00    10.00       none     489.70    0.0000    0.00%  100.00%
    [19]  R9      P4        26.65      39.24     0.00    10.00       none     492.40    0.0000    0.00%  100.00%
    [20]  R10     P5        28.30      40.17     0.00    10.00       none     501.70    0.0000    0.00%  100.00%
    [21]  R15     P4        26.65      40.42     0.00    10.00       none     504.20    0.0000    0.00%  100.00%
    [22]  R8      P2        25.14      40.61     0.00    10.00       none     506.09    0.0000    0.00%  100.00%
    [23]  R8      P3        25.20      40.67     0.00    10.00       none     506.70    0.0000    0.00%  100.00%
    [24]  R9      P5        28.30      40.89     0.00    10.00       none     508.90    0.0000    0.00%  100.00%
    [25]  R15     P5        28.30      42.07     0.00    10.00       none     520.70    0.0000    0.00%  100.00%
    [26]  R8      P4        26.65      42.12     0.00    10.00       none     521.20    0.0000    0.00%  100.00%
    [27]  R6      P2        25.14      42.42     0.00    10.00       none     524.19    0.0000    0.00%  100.00%
    [28]  R6      P3        25.20      42.48     0.00    10.00       none     524.80    0.0000    0.00%  100.00%
    [29]  R8      P5        28.30      43.77     0.00    10.00       none     537.70    0.0000    0.00%  100.00%
    [30]  R6      P4        26.65      43.93     0.00    10.00       none     539.30    0.0000    0.00%  100.00%
    [31]  R6      P5        28.30      45.58     0.00    10.00       none     555.80    0.0000    0.00%  100.00%
    [32]  R14     P2        25.14      46.14     0.00    10.00       none     561.39    0.0000    0.00%  100.00%
    [33]  R14     P3        25.20      46.20     0.00    10.00       none     562.00    0.0000    0.00%  100.00%
    [34]  R5      P2        25.14      46.38     0.00    10.00       none     563.79    0.0000    0.00%  100.00%
    [35]  R5      P3        25.20      46.44     0.00    10.00       none     564.40    0.0000    0.00%  100.00%
    [36]  R13     P2        25.14      46.52     0.00    10.00       none     565.19    0.0000    0.00%  100.00%
    [37]  R13     P3        25.20      46.58     0.00    10.00       none     565.80    0.0000    0.00%  100.00%
    [38]  R17     P2        25.14      47.24     0.00    10.00       none     572.39    0.0000    0.00%  100.00%
    [39]  R17     P3        25.20      47.30     0.00    10.00       none     573.00    0.0000    0.00%  100.00%
    [40]  R14     P4        26.65      47.65     0.00    10.00       none     576.50    0.0000    0.00%  100.00%
    [41]  R5      P4        26.65      47.89     0.00    10.00       none     578.90    0.0000    0.00%  100.00%
    [42]  R13     P4        26.65      48.03     0.00    10.00       none     580.30    0.0000    0.00%  100.00%
    [43]  R17     P4        26.65      48.75     0.00    10.00       none     587.50    0.0000    0.00%  100.00%
    [44]  R14     P5        28.30      49.30     0.00    10.00       none     593.00    0.0000    0.00%  100.00%
    [45]  R5      P5        28.30      49.54     0.00    10.00       none     595.40    0.0000    0.00%  100.00%
    [46]  R13     P5        28.30      49.68     0.00    10.00       none     596.80    0.0000    0.00%  100.00%
    [47]  R3      P2        25.14      49.96     0.00    10.00       none     599.59    0.0000    0.00%  100.00%
    [48]  R3      P3        25.20      50.02     0.00    10.00       none     600.20    0.0000    0.00%  100.00%
    [49]  R17     P5        28.30      50.40     0.00    10.00       none     604.00    0.0000    0.00%  100.00%
    [50]  R3      P4        26.65      51.47     0.00    10.00       none     614.70    0.0000    0.00%  100.00%
    [51]  R10     P1        40.55      52.42     0.00    10.00       none     624.15    0.0000    0.00%  100.00%
    [52]  R3      P5        28.30      53.12     0.00    10.00       none     631.20    0.0000    0.00%  100.00%
    [53]  R11     P2        25.14      54.24     0.00    10.00       none     642.39    0.0000    0.00%  100.00%
    [54]  R11     P3        25.20      54.30     0.00    10.00       none     643.00    0.0000    0.00%  100.00%
    [55]  R15     P1        40.55      54.31     0.00    10.00       none     643.15    0.0000    0.00%  100.00%
    [56]  R11     P4        26.65      55.75     0.00    10.00       none     657.50    0.0000    0.00%  100.00%
    [57]  R9      P1        40.55      53.14     0.37    10.00       none     668.65    0.0000    0.00%  100.00%
    [58]  R11     P5        28.30      57.40     0.00    10.00       none     674.00    0.0000    0.00%  100.00%
    [59]  R14     P1        40.55      61.55     0.00    10.00       none     715.45    0.0000    0.00%  100.00%
    [60]  R5      P1        40.55      61.79     0.00    10.00       none     717.85    0.0000    0.00%  100.00%
    [61]  R17     P1        40.55      62.65     0.00    10.00       none     726.45    0.0000    0.00%  100.00%
    [62]  R3      P1        40.55      65.37     0.00    10.00       none     753.65    0.0000    0.00%  100.00%
    [63]  R8      P1        40.55      56.02     1.00    10.00       none     760.15    0.0000    0.00%  100.00%
    [64]  R11     P1        40.55      69.65     0.00    10.00       none     796.45    0.0000    0.00%  100.00%
    [65]  R13     P1        40.55      61.92     2.99    10.00       none    1018.45    0.0000    0.00%  100.00%
    [66]  R19     P1        40.55      49.73     9.13    10.00       none    1510.25    0.0000    0.00%  100.00%
    [67]  R20     P1        40.55      50.33     9.30    10.00       none    1533.15    0.0000    0.00%  100.00%
    [68]  R6      P1        40.55      57.83     8.98    10.00       none    1576.55    0.0000    0.00%  100.00%
    [69]  R18     P1        40.55      48.62    11.95    10.00       none    1780.85    0.0000    0.00%  100.00%
    draw=0.5578  →  (R18, P2) (rank 0) selected

  Assignment: R18 → P2  [25.14 → 33.21]  delay=0.00
    J18-1      [25.14 → 33.21]

  Assigned so far:
    ID      Pos       start    finish    delay
    ----------------------------------------
    R12     P1         8.13     13.91     0.00
    R7      P2         1.21     15.14     0.00
    R2      P3         0.00     15.20     0.00
    R4      P4         0.00     16.65     0.00
    R1      P5         0.00     18.30     0.00
    R16     P1        23.91     30.55     0.00
    R18     P2        25.14     33.21     0.00

========================================================================
  STEP 8/20
========================================================================

  Pair evaluation  (65 pairs):
    Rank   ID      Pos     t_start   t_finish    delay      gap   blocking      score    weight     P(%)   cum(%)
    ---------------------------------------------------------------------------------------------------------
    [ 0]  R19     P3        25.20      34.39     0.00    10.00       none     443.90    1.0000   70.00%   70.00%
    [ 1]  R20     P3        25.20      34.98     0.00    10.00       none     449.80    0.3000   21.00%   91.00%
    [ 2]  R19     P4        26.65      35.84     0.00    10.00       none     458.40    0.0900    6.30%   97.30%
    [ 3]  R20     P4        26.65      36.43     0.00    10.00       none     464.30    0.0270    1.89%   99.19%
    [ 4]  R10     P3        25.20      37.07     0.00    10.00       none     470.70    0.0081    0.57%   99.76%
    [ 5]  R19     P5        28.30      37.49     0.00    10.00       none     474.90    0.0024    0.17%   99.93%
    [ 6]  R9      P3        25.20      37.79     0.00    10.00       none     477.90    0.0007    0.05%   99.98%
    [ 7]  R20     P5        28.30      38.08     0.00    10.00       none     480.80    0.0002    0.02%   99.99%
    [ 8]  R10     P4        26.65      38.52     0.00    10.00       none     485.20    0.0001    0.00%  100.00%
    [ 9]  R15     P3        25.20      38.97     0.00    10.00       none     489.70    0.0000    0.00%  100.00%
    [10]  R9      P4        26.65      39.24     0.00    10.00       none     492.40    0.0000    0.00%  100.00%
    [11]  R10     P5        28.30      40.17     0.00    10.00       none     501.70    0.0000    0.00%  100.00%
    [12]  R15     P4        26.65      40.42     0.00    10.00       none     504.20    0.0000    0.00%  100.00%
    [13]  R8      P3        25.20      40.67     0.00    10.00       none     506.70    0.0000    0.00%  100.00%
    [14]  R9      P5        28.30      40.89     0.00    10.00       none     508.90    0.0000    0.00%  100.00%
    [15]  R15     P5        28.30      42.07     0.00    10.00       none     520.70    0.0000    0.00%  100.00%
    [16]  R8      P4        26.65      42.12     0.00    10.00       none     521.20    0.0000    0.00%  100.00%
    [17]  R6      P3        25.20      42.48     0.00    10.00       none     524.80    0.0000    0.00%  100.00%
    [18]  R8      P5        28.30      43.77     0.00    10.00       none     537.70    0.0000    0.00%  100.00%
    [19]  R6      P4        26.65      43.93     0.00    10.00       none     539.30    0.0000    0.00%  100.00%
    [20]  R6      P5        28.30      45.58     0.00    10.00       none     555.80    0.0000    0.00%  100.00%
    [21]  R14     P3        25.20      46.20     0.00    10.00       none     562.00    0.0000    0.00%  100.00%
    [22]  R5      P3        25.20      46.44     0.00    10.00       none     564.40    0.0000    0.00%  100.00%
    [23]  R13     P3        25.20      46.58     0.00    10.00       none     565.80    0.0000    0.00%  100.00%
    [24]  R17     P3        25.20      47.30     0.00    10.00       none     573.00    0.0000    0.00%  100.00%
    [25]  R14     P4        26.65      47.65     0.00    10.00       none     576.50    0.0000    0.00%  100.00%
    [26]  R5      P4        26.65      47.89     0.00    10.00       none     578.90    0.0000    0.00%  100.00%
    [27]  R13     P4        26.65      48.03     0.00    10.00       none     580.30    0.0000    0.00%  100.00%
    [28]  R17     P4        26.65      48.75     0.00    10.00       none     587.50    0.0000    0.00%  100.00%
    [29]  R14     P5        28.30      49.30     0.00    10.00       none     593.00    0.0000    0.00%  100.00%
    [30]  R5      P5        28.30      49.54     0.00    10.00       none     595.40    0.0000    0.00%  100.00%
    [31]  R13     P5        28.30      49.68     0.00    10.00       none     596.80    0.0000    0.00%  100.00%
    [32]  R3      P3        25.20      50.02     0.00    10.00       none     600.20    0.0000    0.00%  100.00%
    [33]  R17     P5        28.30      50.40     0.00    10.00       none     604.00    0.0000    0.00%  100.00%
    [34]  R3      P4        26.65      51.47     0.00    10.00       none     614.70    0.0000    0.00%  100.00%
    [35]  R10     P1        40.55      52.42     0.00    10.00       none     624.15    0.0000    0.00%  100.00%
    [36]  R3      P5        28.30      53.12     0.00    10.00       none     631.20    0.0000    0.00%  100.00%
    [37]  R11     P3        25.20      54.30     0.00    10.00       none     643.00    0.0000    0.00%  100.00%
    [38]  R15     P1        40.55      54.31     0.00    10.00       none     643.15    0.0000    0.00%  100.00%
    [39]  R10     P2        43.21      55.08     0.00    10.00       none     650.79    0.0000    0.00%  100.00%
    [40]  R11     P4        26.65      55.75     0.00    10.00       none     657.50    0.0000    0.00%  100.00%
    [41]  R9      P1        40.55      53.14     0.37    10.00       none     668.65    0.0000    0.00%  100.00%
    [42]  R15     P2        43.21      56.98     0.00    10.00       none     669.79    0.0000    0.00%  100.00%
    [43]  R11     P5        28.30      57.40     0.00    10.00       none     674.00    0.0000    0.00%  100.00%
    [44]  R14     P1        40.55      61.55     0.00    10.00       none     715.45    0.0000    0.00%  100.00%
    [45]  R5      P1        40.55      61.79     0.00    10.00       none     717.85    0.0000    0.00%  100.00%
    [46]  R17     P1        40.55      62.65     0.00    10.00       none     726.45    0.0000    0.00%  100.00%
    [47]  R14     P2        43.21      64.21     0.00    10.00       none     742.09    0.0000    0.00%  100.00%
    [48]  R5      P2        43.21      64.45     0.00    10.00       none     744.49    0.0000    0.00%  100.00%
    [49]  R17     P2        43.21      65.31     0.00    10.00       none     753.09    0.0000    0.00%  100.00%
    [50]  R3      P1        40.55      65.37     0.00    10.00       none     753.65    0.0000    0.00%  100.00%
    [51]  R8      P1        40.55      56.02     1.00    10.00       none     760.15    0.0000    0.00%  100.00%
    [52]  R3      P2        43.21      68.03     0.00    10.00       none     780.29    0.0000    0.00%  100.00%
    [53]  R11     P1        40.55      69.65     0.00    10.00       none     796.45    0.0000    0.00%  100.00%
    [54]  R11     P2        43.21      72.31     0.00    10.00       none     823.09    0.0000    0.00%  100.00%
    [55]  R9      P2        43.21      55.80     3.04    10.00       none     961.69    0.0000    0.00%  100.00%
    [56]  R13     P1        40.55      61.92     2.99    10.00       none    1018.45    0.0000    0.00%  100.00%
    [57]  R8      P2        43.21      58.68     3.66    10.00       none    1053.19    0.0000    0.00%  100.00%
    [58]  R13     P2        43.21      64.59     5.66    10.00       none    1311.49    0.0000    0.00%  100.00%
    [59]  R19     P1        40.55      49.73     9.13    10.00       none    1510.25    0.0000    0.00%  100.00%
    [60]  R20     P1        40.55      50.33     9.30    10.00       none    1533.15    0.0000    0.00%  100.00%
    [61]  R6      P1        40.55      57.83     8.98    10.00       none    1576.55    0.0000    0.00%  100.00%
    [62]  R19     P2        43.21      52.40    11.79    10.00       none    1803.29    0.0000    0.00%  100.00%
    [63]  R20     P2        43.21      52.99    11.96    10.00       none    1826.19    0.0000    0.00%  100.00%
    [64]  R6      P2        43.21      60.49    11.65    10.00       none    1869.59    0.0000    0.00%  100.00%
    draw=1.2146  →  (R20, P3) (rank 1) selected

  Assignment: R20 → P3  [25.20 → 34.98]  delay=0.00
    J20-1      [25.20 → 34.98]

  Assigned so far:
    ID      Pos       start    finish    delay
    ----------------------------------------
    R12     P1         8.13     13.91     0.00
    R7      P2         1.21     15.14     0.00
    R2      P3         0.00     15.20     0.00
    R4      P4         0.00     16.65     0.00
    R1      P5         0.00     18.30     0.00
    R16     P1        23.91     30.55     0.00
    R18     P2        25.14     33.21     0.00
    R20     P3        25.20     34.98     0.00

========================================================================
  STEP 9/20
========================================================================

  Pair evaluation  (60 pairs):
    Rank   ID      Pos     t_start   t_finish    delay      gap   blocking      score    weight     P(%)   cum(%)
    ---------------------------------------------------------------------------------------------------------
    [ 0]  R19     P4        26.65      35.84     0.00    10.00      2 mov     462.40    1.0000   70.00%   70.00%
    [ 1]  R19     P5        28.30      37.49     0.00    10.00      2 mov     478.90    0.3000   21.00%   91.00%
    [ 2]  R10     P4        26.65      38.52     0.00    10.00      2 mov     489.20    0.0900    6.30%   97.30%
    [ 3]  R9      P4        26.65      39.24     0.00    10.00      2 mov     496.40    0.0270    1.89%   99.19%
    [ 4]  R10     P5        28.30      40.17     0.00    10.00      2 mov     505.70    0.0081    0.57%   99.76%
    [ 5]  R15     P4        26.65      40.42     0.00    10.00      2 mov     508.20    0.0024    0.17%   99.93%
    [ 6]  R9      P5        28.30      40.89     0.00    10.00      2 mov     512.90    0.0007    0.05%   99.98%
    [ 7]  R15     P5        28.30      42.07     0.00    10.00      2 mov     524.70    0.0002    0.02%   99.99%
    [ 8]  R8      P4        26.65      42.12     0.00    10.00      2 mov     525.20    0.0001    0.00%  100.00%
    [ 9]  R8      P5        28.30      43.77     0.00    10.00      2 mov     541.70    0.0000    0.00%  100.00%
    [10]  R6      P4        26.65      43.93     0.00    10.00      2 mov     543.30    0.0000    0.00%  100.00%
    [11]  R6      P5        28.30      45.58     0.00    10.00      2 mov     559.80    0.0000    0.00%  100.00%
    [12]  R14     P4        26.65      47.65     0.00    10.00      2 mov     580.50    0.0000    0.00%  100.00%
    [13]  R5      P4        26.65      47.89     0.00    10.00      2 mov     582.90    0.0000    0.00%  100.00%
    [14]  R13     P4        26.65      48.03     0.00    10.00      2 mov     584.30    0.0000    0.00%  100.00%
    [15]  R17     P4        26.65      48.75     0.00    10.00      2 mov     591.50    0.0000    0.00%  100.00%
    [16]  R14     P5        28.30      49.30     0.00    10.00      2 mov     597.00    0.0000    0.00%  100.00%
    [17]  R5      P5        28.30      49.54     0.00    10.00      2 mov     599.40    0.0000    0.00%  100.00%
    [18]  R13     P5        28.30      49.68     0.00    10.00      2 mov     600.80    0.0000    0.00%  100.00%
    [19]  R17     P5        28.30      50.40     0.00    10.00      2 mov     608.00    0.0000    0.00%  100.00%
    [20]  R3      P4        26.65      51.47     0.00    10.00      2 mov     618.70    0.0000    0.00%  100.00%
    [21]  R10     P1        40.55      52.42     0.00    10.00       none     624.15    0.0000    0.00%  100.00%
    [22]  R3      P5        28.30      53.12     0.00    10.00      2 mov     635.20    0.0000    0.00%  100.00%
    [23]  R15     P1        40.55      54.31     0.00    10.00       none     643.15    0.0000    0.00%  100.00%
    [24]  R10     P2        43.21      55.08     0.00    10.00       none     650.79    0.0000    0.00%  100.00%
    [25]  R11     P4        26.65      55.75     0.00    10.00      2 mov     661.50    0.0000    0.00%  100.00%
    [26]  R10     P3        44.98      56.85     0.00    10.00       none     668.50    0.0000    0.00%  100.00%
    [27]  R9      P1        40.55      53.14     0.37    10.00       none     668.65    0.0000    0.00%  100.00%
    [28]  R15     P2        43.21      56.98     0.00    10.00       none     669.79    0.0000    0.00%  100.00%
    [29]  R11     P5        28.30      57.40     0.00    10.00      2 mov     678.00    0.0000    0.00%  100.00%
    [30]  R15     P3        44.98      58.75     0.00    10.00       none     687.50    0.0000    0.00%  100.00%
    [31]  R14     P1        40.55      61.55     0.00    10.00       none     715.45    0.0000    0.00%  100.00%
    [32]  R5      P1        40.55      61.79     0.00    10.00       none     717.85    0.0000    0.00%  100.00%
    [33]  R17     P1        40.55      62.65     0.00    10.00       none     726.45    0.0000    0.00%  100.00%
    [34]  R14     P2        43.21      64.21     0.00    10.00       none     742.09    0.0000    0.00%  100.00%
    [35]  R5      P2        43.21      64.45     0.00    10.00       none     744.49    0.0000    0.00%  100.00%
    [36]  R17     P2        43.21      65.31     0.00    10.00       none     753.09    0.0000    0.00%  100.00%
    [37]  R3      P1        40.55      65.37     0.00    10.00       none     753.65    0.0000    0.00%  100.00%
    [38]  R8      P1        40.55      56.02     1.00    10.00       none     760.15    0.0000    0.00%  100.00%
    [39]  R5      P3        44.98      66.22     0.00    10.00       none     762.20    0.0000    0.00%  100.00%
    [40]  R17     P3        44.98      67.08     0.00    10.00       none     770.80    0.0000    0.00%  100.00%
    [41]  R3      P2        43.21      68.03     0.00    10.00       none     780.29    0.0000    0.00%  100.00%
    [42]  R11     P1        40.55      69.65     0.00    10.00       none     796.45    0.0000    0.00%  100.00%
    [43]  R11     P2        43.21      72.31     0.00    10.00       none     823.09    0.0000    0.00%  100.00%
    [44]  R14     P3        44.98      65.98     0.70    10.00       none     830.20    0.0000    0.00%  100.00%
    [45]  R3      P3        44.98      69.80     0.79    10.00       none     876.80    0.0000    0.00%  100.00%
    [46]  R11     P3        44.98      74.08     1.09    10.00       none     950.10    0.0000    0.00%  100.00%
    [47]  R9      P2        43.21      55.80     3.04    10.00       none     961.69    0.0000    0.00%  100.00%
    [48]  R13     P1        40.55      61.92     2.99    10.00       none    1018.45    0.0000    0.00%  100.00%
    [49]  R8      P2        43.21      58.68     3.66    10.00       none    1053.19    0.0000    0.00%  100.00%
    [50]  R9      P3        44.98      57.57     4.81    10.00       none    1156.50    0.0000    0.00%  100.00%
    [51]  R8      P3        44.98      60.45     5.43    10.00       none    1248.00    0.0000    0.00%  100.00%
    [52]  R13     P2        43.21      64.59     5.66    10.00       none    1311.49    0.0000    0.00%  100.00%
    [53]  R13     P3        44.98      66.36     7.43    10.00       none    1506.30    0.0000    0.00%  100.00%
    [54]  R19     P1        40.55      49.73     9.13    10.00       none    1510.25    0.0000    0.00%  100.00%
    [55]  R6      P1        40.55      57.83     8.98    10.00       none    1576.55    0.0000    0.00%  100.00%
    [56]  R19     P2        43.21      52.40    11.79    10.00       none    1803.29    0.0000    0.00%  100.00%
    [57]  R6      P2        43.21      60.49    11.65    10.00       none    1869.59    0.0000    0.00%  100.00%
    [58]  R19     P3        44.98      54.17    13.56    10.00       none    1998.10    0.0000    0.00%  100.00%
    [59]  R6      P3        44.98      62.26    13.42    10.00       none    2064.40    0.0000    0.00%  100.00%
    draw=0.3806  →  (R19, P4) (rank 0) selected
  start-time compare  R19 → P4:  t_imm=26.65 cost=362.40 (2 new movs)  vs  t_nob=34.98 cost=798.10

  Assignment: R19 → P4  [26.65 → 35.84]  delay=0.00
    J19-1      [26.65 → 35.84]

  Assigned so far:
    ID      Pos       start    finish    delay
    ----------------------------------------
    R12     P1         8.13     13.91     0.00
    R7      P2         1.21     15.14     0.00
    R2      P3         0.00     15.20     0.00
    R4      P4         0.00     16.65     0.00
    R1      P5         0.00     18.30     0.00
    R16     P1        23.91     30.55     0.00
    R18     P2        25.14     33.21     0.00
    R20     P3        25.20     34.98     0.00
    R19     P4        26.65     35.84     0.00

========================================================================
  STEP 10/20
========================================================================

  Pair evaluation  (55 pairs):
    Rank   ID      Pos     t_start   t_finish    delay      gap   blocking      score    weight     P(%)   cum(%)
    ---------------------------------------------------------------------------------------------------------
    [ 0]  R10     P5        28.30      40.17     0.00    10.00      6 mov     513.70    1.0000   70.00%   70.00%
    [ 1]  R9      P5        28.30      40.89     0.00    10.00      6 mov     520.90    0.3000   21.00%   91.00%
    [ 2]  R15     P5        28.30      42.07     0.00    10.00      6 mov     532.70    0.0900    6.30%   97.30%
    [ 3]  R8      P5        28.30      43.77     0.00    10.00      6 mov     549.70    0.0270    1.89%   99.19%
    [ 4]  R6      P5        28.30      45.58     0.00    10.00      6 mov     567.80    0.0081    0.57%   99.76%
    [ 5]  R14     P5        28.30      49.30     0.00    10.00      6 mov     605.00    0.0024    0.17%   99.93%
    [ 6]  R5      P5        28.30      49.54     0.00    10.00      6 mov     607.40    0.0007    0.05%   99.98%
    [ 7]  R13     P5        28.30      49.68     0.00    10.00      6 mov     608.80    0.0002    0.02%   99.99%
    [ 8]  R17     P5        28.30      50.40     0.00    10.00      6 mov     616.00    0.0001    0.00%  100.00%
    [ 9]  R10     P1        40.55      52.42     0.00    10.00      2 mov     628.15    0.0000    0.00%  100.00%
    [10]  R3      P5        28.30      53.12     0.00    10.00      6 mov     643.20    0.0000    0.00%  100.00%
    [11]  R15     P1        40.55      54.31     0.00    10.00      2 mov     647.15    0.0000    0.00%  100.00%
    [12]  R10     P2        43.21      55.08     0.00    10.00      2 mov     654.79    0.0000    0.00%  100.00%
    [13]  R10     P3        44.98      56.85     0.00    10.00      2 mov     672.50    0.0000    0.00%  100.00%
    [14]  R9      P1        40.55      53.14     0.37    10.00      2 mov     672.65    0.0000    0.00%  100.00%
    [15]  R15     P2        43.21      56.98     0.00    10.00      2 mov     673.79    0.0000    0.00%  100.00%
