========================================================================
  ConstructiveHeuristic — unknown
========================================================================
  alpha=0.7  time_limit=60s  seed=None  min_sep=10.0
  weights: makespan=10.0  delay=100.0  movements=1.0

  Instance: 20 aircraft  5 positions  3 blocking arcs
  Blocking arcs: P3→P4  P3→P5  P4→P5

────────────────────────────────────────────────────────────────────────
  Best construction detail  (iter 196  obj=18481.8000)
────────────────────────────────────────────────────────────────────────
Blocking arcs: P3→P4  P3→P5  P4→P5

Aircraft initial ranking (target_finish ASC, total_duration ASC):
  Rank   ID       earliest     target    duration
  ----------------------------------------------
  [ 0]  R12          8.13      26.68        5.78
  [ 1]  R16         13.56      33.59        6.63
  [ 2]  R18         21.73      36.67        8.07
  [ 3]  R19         24.49      40.61        9.19
  [ 4]  R20         23.48      41.03        9.78
  [ 5]  R1           0.00      44.30       18.30
  [ 6]  R2           0.00      45.31       15.20
  [ 7]  R6           1.33      48.84       17.28
  [ 8]  R4           0.00      50.96       16.65
  [ 9]  R7           1.21      51.55       13.93
  [10]  R9           5.74      52.76       12.59
  [11]  R8           3.72      55.02       15.47
  [12]  R13         12.70      58.93       21.38
  [13]  R10          6.71      60.59       11.87
  [14]  R15         14.34      60.60       13.77
  [15]  R14         11.68      65.28       21.00
  [16]  R5           0.00      66.94       21.24
  [17]  R3           0.00      69.01       24.82
  [18]  R11         11.01      72.99       29.10
  [19]  R17         18.00      75.72       22.10

========================================================================
  STEP 1/20
========================================================================

  Pair evaluation  (100 pairs):
    Rank   ID      Pos     t_start   t_finish    delay      gap   blocking      score    weight     P(%)   cum(%)
    [41]  R8      P4        28.30      43.77     0.00    10.00      8 mov     553.70    0.0000    0.00%  100.00%
    [42]  R6      P2        26.65      43.93     0.00    10.00      8 mov     555.30    0.0000    0.00%  100.00%
    [43]  R14     P5        23.91      44.91     0.00    10.00      8 mov     565.15    0.0000    0.00%  100.00%
    [44]  R5      P5        23.91      45.16     0.00    10.00      8 mov     567.55    0.0000    0.00%  100.00%
    [45]  R13     P5        23.91      45.30     0.00    10.00      8 mov     568.95    0.0000    0.00%  100.00%
    [46]  R6      P4        28.30      45.58     0.00    10.00      8 mov     571.80    0.0000    0.00%  100.00%
    [47]  R17     P5        23.91      46.02     0.00    10.00      8 mov     576.15    0.0000    0.00%  100.00%
    [48]  R14     P1        25.14      46.14     0.00    10.00      8 mov     577.39    0.0000    0.00%  100.00%
    [49]  R14     P3        25.20      46.20     0.00    10.00      8 mov     578.00    0.0000    0.00%  100.00%
    [50]  R5      P1        25.14      46.38     0.00    10.00      8 mov     579.79    0.0000    0.00%  100.00%
    [51]  R5      P3        25.20      46.44     0.00    10.00      8 mov     580.40    0.0000    0.00%  100.00%
    [52]  R13     P1        25.14      46.52     0.00    10.00      8 mov     581.19    0.0000    0.00%  100.00%
    [53]  R13     P3        25.20      46.58     0.00    10.00      8 mov     581.80    0.0000    0.00%  100.00%
    [54]  R17     P1        25.14      47.24     0.00    10.00      8 mov     588.39    0.0000    0.00%  100.00%
    [55]  R17     P3        25.20      47.30     0.00    10.00      8 mov     589.00    0.0000    0.00%  100.00%
    [56]  R14     P2        26.65      47.65     0.00    10.00      8 mov     592.50    0.0000    0.00%  100.00%
    [57]  R5      P2        26.65      47.89     0.00    10.00      8 mov     594.90    0.0000    0.00%  100.00%
    [58]  R13     P2        26.65      48.03     0.00    10.00      8 mov     596.30    0.0000    0.00%  100.00%
    [59]  R16     P4        28.30      34.93     1.34    10.00      8 mov     599.30    0.0000    0.00%  100.00%
    [60]  R3      P5        23.91      48.73     0.00    10.00      8 mov     603.35    0.0000    0.00%  100.00%
    [61]  R17     P2        26.65      48.75     0.00    10.00      8 mov     603.50    0.0000    0.00%  100.00%
    [62]  R14     P4        28.30      49.30     0.00    10.00      8 mov     609.00    0.0000    0.00%  100.00%
    [63]  R5      P4        28.30      49.54     0.00    10.00      8 mov     611.40    0.0000    0.00%  100.00%
    [64]  R13     P4        28.30      49.68     0.00    10.00      8 mov     612.80    0.0000    0.00%  100.00%
    [65]  R3      P1        25.14      49.96     0.00    10.00      8 mov     615.59    0.0000    0.00%  100.00%
    [66]  R3      P3        25.20      50.02     0.00    10.00      8 mov     616.20    0.0000    0.00%  100.00%
    [67]  R17     P4        28.30      50.40     0.00    10.00      8 mov     620.00    0.0000    0.00%  100.00%
    [68]  R3      P2        26.65      51.47     0.00    10.00      8 mov     630.70    0.0000    0.00%  100.00%
    [69]  R11     P5        23.91      53.02     0.00    10.00      8 mov     646.15    0.0000    0.00%  100.00%
    [70]  R3      P4        28.30      53.12     0.00    10.00      8 mov     647.20    0.0000    0.00%  100.00%
    [71]  R11     P1        25.14      54.24     0.00    10.00      8 mov     658.39    0.0000    0.00%  100.00%
    [72]  R11     P3        25.20      54.30     0.00    10.00      8 mov     659.00    0.0000    0.00%  100.00%
    [73]  R11     P2        26.65      55.75     0.00    10.00      8 mov     673.50    0.0000    0.00%  100.00%
    [74]  R11     P4        28.30      57.40     0.00    10.00      8 mov     690.00    0.0000    0.00%  100.00%
    draw=0.0747  →  (R16, P5) (rank 0) selected

  Assignment: R16 → P5  [23.91 → 30.54]  delay=0.00
    J16-1      [23.91 → 30.55]

  Assigned so far:
    ID      Pos       start    finish    delay
    ----------------------------------------
    R2      P3         0.00     15.20     0.00
    R7      P1         1.21     15.14     0.00
    R4      P2         0.00     16.65     0.00
    R1      P4         0.00     18.30     0.00
    R12     P5         8.13     13.91     0.00
    R16     P5        23.91     30.55     0.00

========================================================================
  STEP 7/20
========================================================================

  Pair evaluation  (70 pairs):
    Rank   ID      Pos     t_start   t_finish    delay      gap   blocking      score    weight     P(%)   cum(%)
    ---------------------------------------------------------------------------------------------------------
    [ 0]  R18     P1        25.14      33.21     0.00    10.00      8 mov     448.09    1.0000   70.00%   70.00%
    [ 1]  R18     P3        25.20      33.27     0.00    10.00     10 mov     452.70    0.3000   21.00%   91.00%
    [ 2]  R19     P1        25.14      34.33     0.00    10.00      8 mov     459.29    0.0900    6.30%   97.30%
    [ 3]  R18     P2        26.65      34.72     0.00    10.00      8 mov     463.20    0.0270    1.89%   99.19%
    [ 4]  R19     P3        25.20      34.39     0.00    10.00     10 mov     463.90    0.0081    0.57%   99.76%
    [ 5]  R20     P1        25.14      34.92     0.00    10.00      8 mov     465.19    0.0024    0.17%   99.93%
    [ 6]  R20     P3        25.20      34.98     0.00    10.00     10 mov     469.80    0.0007    0.05%   99.98%
    [ 7]  R19     P2        26.65      35.84     0.00    10.00      8 mov     474.40    0.0002    0.02%   99.99%
    [ 8]  R20     P2        26.65      36.43     0.00    10.00      8 mov     480.30    0.0001    0.00%  100.00%
    [ 9]  R18     P4        28.30      36.37     0.00    10.00     10 mov     483.70    0.0000    0.00%  100.00%
    [10]  R10     P1        25.14      37.01     0.00    10.00      8 mov     486.09    0.0000    0.00%  100.00%
    [11]  R10     P3        25.20      37.07     0.00    10.00     10 mov     490.70    0.0000    0.00%  100.00%
    [12]  R9      P1        25.14      37.73     0.00    10.00      8 mov     493.29    0.0000    0.00%  100.00%
    [13]  R19     P4        28.30      37.49     0.00    10.00     10 mov     494.90    0.0000    0.00%  100.00%
    [14]  R9      P3        25.20      37.79     0.00    10.00     10 mov     497.90    0.0000    0.00%  100.00%
    [15]  R20     P4        28.30      38.08     0.00    10.00     10 mov     500.80    0.0000    0.00%  100.00%
    [16]  R10     P2        26.65      38.52     0.00    10.00      8 mov     501.20    0.0000    0.00%  100.00%
    [17]  R15     P1        25.14      38.91     0.00    10.00      8 mov     505.09    0.0000    0.00%  100.00%
    [18]  R9      P2        26.65      39.24     0.00    10.00      8 mov     508.40    0.0000    0.00%  100.00%
    [19]  R15     P3        25.20      38.97     0.00    10.00     10 mov     509.70    0.0000    0.00%  100.00%
    [20]  R15     P2        26.65      40.42     0.00    10.00      8 mov     520.20    0.0000    0.00%  100.00%
    [21]  R10     P4        28.30      40.17     0.00    10.00     10 mov     521.70    0.0000    0.00%  100.00%
    [22]  R8      P1        25.14      40.61     0.00    10.00      8 mov     522.09    0.0000    0.00%  100.00%
    [23]  R8      P3        25.20      40.67     0.00    10.00     10 mov     526.70    0.0000    0.00%  100.00%
    [24]  R9      P4        28.30      40.89     0.00    10.00     10 mov     528.90    0.0000    0.00%  100.00%
    [25]  R8      P2        26.65      42.12     0.00    10.00      8 mov     537.20    0.0000    0.00%  100.00%
    [26]  R6      P1        25.14      42.42     0.00    10.00      8 mov     540.19    0.0000    0.00%  100.00%
    [27]  R15     P4        28.30      42.07     0.00    10.00     10 mov     540.70    0.0000    0.00%  100.00%
    [28]  R6      P3        25.20      42.48     0.00    10.00     10 mov     544.80    0.0000    0.00%  100.00%
    [29]  R6      P2        26.65      43.93     0.00    10.00      8 mov     555.30    0.0000    0.00%  100.00%
    [30]  R8      P4        28.30      43.77     0.00    10.00     10 mov     557.70    0.0000    0.00%  100.00%
    [31]  R6      P4        28.30      45.58     0.00    10.00     10 mov     575.80    0.0000    0.00%  100.00%
    [32]  R14     P1        25.14      46.14     0.00    10.00      8 mov     577.39    0.0000    0.00%  100.00%
    [33]  R5      P1        25.14      46.38     0.00    10.00      8 mov     579.79    0.0000    0.00%  100.00%
    [34]  R13     P1        25.14      46.52     0.00    10.00      8 mov     581.19    0.0000    0.00%  100.00%
    [35]  R14     P3        25.20      46.20     0.00    10.00     10 mov     582.00    0.0000    0.00%  100.00%
    [36]  R5      P3        25.20      46.44     0.00    10.00     10 mov     584.40    0.0000    0.00%  100.00%
    [37]  R13     P3        25.20      46.58     0.00    10.00     10 mov     585.80    0.0000    0.00%  100.00%
    [38]  R17     P1        25.14      47.24     0.00    10.00      8 mov     588.39    0.0000    0.00%  100.00%
    [39]  R14     P2        26.65      47.65     0.00    10.00      8 mov     592.50    0.0000    0.00%  100.00%
    [40]  R17     P3        25.20      47.30     0.00    10.00     10 mov     593.00    0.0000    0.00%  100.00%
    [41]  R5      P2        26.65      47.89     0.00    10.00      8 mov     594.90    0.0000    0.00%  100.00%
    [42]  R13     P2        26.65      48.03     0.00    10.00      8 mov     596.30    0.0000    0.00%  100.00%
    [43]  R17     P2        26.65      48.75     0.00    10.00      8 mov     603.50    0.0000    0.00%  100.00%
    [44]  R14     P4        28.30      49.30     0.00    10.00     10 mov     613.00    0.0000    0.00%  100.00%
    [45]  R5      P4        28.30      49.54     0.00    10.00     10 mov     615.40    0.0000    0.00%  100.00%
    [46]  R3      P1        25.14      49.96     0.00    10.00      8 mov     615.59    0.0000    0.00%  100.00%
    [47]  R13     P4        28.30      49.68     0.00    10.00     10 mov     616.80    0.0000    0.00%  100.00%
    [48]  R3      P3        25.20      50.02     0.00    10.00     10 mov     620.20    0.0000    0.00%  100.00%
    [49]  R17     P4        28.30      50.40     0.00    10.00     10 mov     624.00    0.0000    0.00%  100.00%
    [50]  R3      P2        26.65      51.47     0.00    10.00      8 mov     630.70    0.0000    0.00%  100.00%
    [51]  R10     P5        40.55      52.42     0.00    10.00      8 mov     640.15    0.0000    0.00%  100.00%
    [52]  R3      P4        28.30      53.12     0.00    10.00     10 mov     651.20    0.0000    0.00%  100.00%
    [53]  R11     P1        25.14      54.24     0.00    10.00      8 mov     658.39    0.0000    0.00%  100.00%
    [54]  R15     P5        40.55      54.31     0.00    10.00      8 mov     659.15    0.0000    0.00%  100.00%
    [55]  R11     P3        25.20      54.30     0.00    10.00     10 mov     663.00    0.0000    0.00%  100.00%
    [56]  R11     P2        26.65      55.75     0.00    10.00      8 mov     673.50    0.0000    0.00%  100.00%
    [57]  R9      P5        40.55      53.14     0.37    10.00      8 mov     684.65    0.0000    0.00%  100.00%
    [58]  R11     P4        28.30      57.40     0.00    10.00     10 mov     694.00    0.0000    0.00%  100.00%
    [59]  R14     P5        40.55      61.55     0.00    10.00      8 mov     731.45    0.0000    0.00%  100.00%
    [60]  R5      P5        40.55      61.79     0.00    10.00      8 mov     733.85    0.0000    0.00%  100.00%
    [61]  R17     P5        40.55      62.65     0.00    10.00      8 mov     742.45    0.0000    0.00%  100.00%
    [62]  R3      P5        40.55      65.37     0.00    10.00      8 mov     769.65    0.0000    0.00%  100.00%
    [63]  R8      P5        40.55      56.02     1.00    10.00      8 mov     776.15    0.0000    0.00%  100.00%
    [64]  R11     P5        40.55      69.65     0.00    10.00      8 mov     812.45    0.0000    0.00%  100.00%
    [65]  R13     P5        40.55      61.92     2.99    10.00      8 mov    1034.45    0.0000    0.00%  100.00%
    [66]  R19     P5        40.55      49.73     9.13    10.00      8 mov    1526.25    0.0000    0.00%  100.00%
    [67]  R20     P5        40.55      50.33     9.30    10.00      8 mov    1549.15    0.0000    0.00%  100.00%
    [68]  R6      P5        40.55      57.83     8.98    10.00      8 mov    1592.55    0.0000    0.00%  100.00%
    [69]  R18     P5        40.55      48.62    11.95    10.00      8 mov    1796.85    0.0000    0.00%  100.00%
    draw=1.2379  →  (R18, P3) (rank 1) selected
  start-time compare  R18 → P3:  t_imm=25.20 cost=336.70 (2 new movs)  vs  t_nob=30.54 cost=580.85

  Assignment: R18 → P3  [25.20 → 33.27]  delay=0.00
    J18-1      [25.20 → 33.27]

  Assigned so far:
    ID      Pos       start    finish    delay
    ----------------------------------------
    R2      P3         0.00     15.20     0.00
    R7      P1         1.21     15.14     0.00
    R4      P2         0.00     16.65     0.00
    R1      P4         0.00     18.30     0.00
    R12     P5         8.13     13.91     0.00
    R16     P5        23.91     30.55     0.00
    R18     P3        25.20     33.27     0.00

========================================================================
  STEP 8/20
========================================================================

  Pair evaluation  (65 pairs):
    Rank   ID      Pos     t_start   t_finish    delay      gap   blocking      score    weight     P(%)   cum(%)
    ---------------------------------------------------------------------------------------------------------
    [ 0]  R19     P1        25.14      34.33     0.00    10.00     10 mov     463.29    1.0000   70.00%   70.00%
    [ 1]  R20     P1        25.14      34.92     0.00    10.00     10 mov     469.19    0.3000   21.00%   91.00%
    [ 2]  R19     P2        26.65      35.84     0.00    10.00     10 mov     478.40    0.0900    6.30%   97.30%
    [ 3]  R20     P2        26.65      36.43     0.00    10.00     10 mov     484.30    0.0270    1.89%   99.19%
    [ 4]  R10     P1        25.14      37.01     0.00    10.00     10 mov     490.09    0.0081    0.57%   99.76%
    [ 5]  R9      P1        25.14      37.73     0.00    10.00     10 mov     497.29    0.0024    0.17%   99.93%
    [ 6]  R19     P4        28.30      37.49     0.00    10.00     14 mov     502.90    0.0007    0.05%   99.98%
    [ 7]  R10     P2        26.65      38.52     0.00    10.00     10 mov     505.20    0.0002    0.02%   99.99%
    [ 8]  R20     P4        28.30      38.08     0.00    10.00     14 mov     508.80    0.0001    0.00%  100.00%
    [ 9]  R15     P1        25.14      38.91     0.00    10.00     10 mov     509.09    0.0000    0.00%  100.00%
    [10]  R9      P2        26.65      39.24     0.00    10.00     10 mov     512.40    0.0000    0.00%  100.00%
    [11]  R15     P2        26.65      40.42     0.00    10.00     10 mov     524.20    0.0000    0.00%  100.00%
    [12]  R8      P1        25.14      40.61     0.00    10.00     10 mov     526.09    0.0000    0.00%  100.00%
    [13]  R10     P4        28.30      40.17     0.00    10.00     14 mov     529.70    0.0000    0.00%  100.00%
    [14]  R9      P4        28.30      40.89     0.00    10.00     14 mov     536.90    0.0000    0.00%  100.00%
    [15]  R8      P2        26.65      42.12     0.00    10.00     10 mov     541.20    0.0000    0.00%  100.00%
    [16]  R6      P1        25.14      42.42     0.00    10.00     10 mov     544.19    0.0000    0.00%  100.00%
    [17]  R15     P4        28.30      42.07     0.00    10.00     14 mov     548.70    0.0000    0.00%  100.00%
    [18]  R6      P2        26.65      43.93     0.00    10.00     10 mov     559.30    0.0000    0.00%  100.00%
    [19]  R8      P4        28.30      43.77     0.00    10.00     14 mov     565.70    0.0000    0.00%  100.00%
    [20]  R14     P1        25.14      46.14     0.00    10.00     10 mov     581.39    0.0000    0.00%  100.00%
    [21]  R5      P1        25.14      46.38     0.00    10.00     10 mov     583.79    0.0000    0.00%  100.00%
    [22]  R6      P4        28.30      45.58     0.00    10.00     14 mov     583.80    0.0000    0.00%  100.00%
    [23]  R13     P1        25.14      46.52     0.00    10.00     10 mov     585.19    0.0000    0.00%  100.00%
    [24]  R17     P1        25.14      47.24     0.00    10.00     10 mov     592.39    0.0000    0.00%  100.00%
    [25]  R14     P2        26.65      47.65     0.00    10.00     10 mov     596.50    0.0000    0.00%  100.00%
    [26]  R5      P2        26.65      47.89     0.00    10.00     10 mov     598.90    0.0000    0.00%  100.00%
    [27]  R13     P2        26.65      48.03     0.00    10.00     10 mov     600.30    0.0000    0.00%  100.00%
    [28]  R17     P2        26.65      48.75     0.00    10.00     10 mov     607.50    0.0000    0.00%  100.00%
    [29]  R3      P1        25.14      49.96     0.00    10.00     10 mov     619.59    0.0000    0.00%  100.00%
    [30]  R14     P4        28.30      49.30     0.00    10.00     14 mov     621.00    0.0000    0.00%  100.00%
    [31]  R5      P4        28.30      49.54     0.00    10.00     14 mov     623.40    0.0000    0.00%  100.00%
    [32]  R13     P4        28.30      49.68     0.00    10.00     14 mov     624.80    0.0000    0.00%  100.00%
    [33]  R17     P4        28.30      50.40     0.00    10.00     14 mov     632.00    0.0000    0.00%  100.00%
    [34]  R3      P2        26.65      51.47     0.00    10.00     10 mov     634.70    0.0000    0.00%  100.00%
    [35]  R10     P5        40.55      52.42     0.00    10.00     10 mov     644.15    0.0000    0.00%  100.00%
    [36]  R3      P4        28.30      53.12     0.00    10.00     14 mov     659.20    0.0000    0.00%  100.00%
    [37]  R11     P1        25.14      54.24     0.00    10.00     10 mov     662.39    0.0000    0.00%  100.00%
    [38]  R15     P5        40.55      54.31     0.00    10.00     10 mov     663.15    0.0000    0.00%  100.00%
    [39]  R10     P3        43.27      55.14     0.00    10.00     10 mov     671.40    0.0000    0.00%  100.00%
    [40]  R11     P2        26.65      55.75     0.00    10.00     10 mov     677.50    0.0000    0.00%  100.00%
    [41]  R9      P5        40.55      53.14     0.37    10.00     10 mov     688.65    0.0000    0.00%  100.00%
    [42]  R15     P3        43.27      57.04     0.00    10.00     10 mov     690.40    0.0000    0.00%  100.00%
    [43]  R11     P4        28.30      57.40     0.00    10.00     14 mov     702.00    0.0000    0.00%  100.00%
    [44]  R14     P5        40.55      61.55     0.00    10.00     10 mov     735.45    0.0000    0.00%  100.00%
    [45]  R5      P5        40.55      61.79     0.00    10.00     10 mov     737.85    0.0000    0.00%  100.00%
    [46]  R17     P5        40.55      62.65     0.00    10.00     10 mov     746.45    0.0000    0.00%  100.00%
    [47]  R14     P3        43.27      64.27     0.00    10.00     10 mov     762.70    0.0000    0.00%  100.00%
    [48]  R5      P3        43.27      64.51     0.00    10.00     10 mov     765.10    0.0000    0.00%  100.00%
    [49]  R3      P5        40.55      65.37     0.00    10.00     10 mov     773.65    0.0000    0.00%  100.00%
    [50]  R17     P3        43.27      65.37     0.00    10.00     10 mov     773.70    0.0000    0.00%  100.00%
    [51]  R8      P5        40.55      56.02     1.00    10.00     10 mov     780.15    0.0000    0.00%  100.00%
    [52]  R3      P3        43.27      68.09     0.00    10.00     10 mov     800.90    0.0000    0.00%  100.00%
    [53]  R11     P5        40.55      69.65     0.00    10.00     10 mov     816.45    0.0000    0.00%  100.00%
    [54]  R11     P3        43.27      72.37     0.00    10.00     10 mov     843.70    0.0000    0.00%  100.00%
    [55]  R9      P3        43.27      55.86     3.10    10.00     10 mov     988.40    0.0000    0.00%  100.00%
    [56]  R13     P5        40.55      61.92     2.99    10.00     10 mov    1038.45    0.0000    0.00%  100.00%
    [57]  R8      P3        43.27      58.74     3.72    10.00     10 mov    1079.90    0.0000    0.00%  100.00%
    [58]  R13     P3        43.27      64.65     5.72    10.00     10 mov    1338.20    0.0000    0.00%  100.00%
    [59]  R19     P5        40.55      49.73     9.13    10.00     10 mov    1530.25    0.0000    0.00%  100.00%
    [60]  R20     P5        40.55      50.33     9.30    10.00     10 mov    1553.15    0.0000    0.00%  100.00%
    [61]  R6      P5        40.55      57.83     8.98    10.00     10 mov    1596.55    0.0000    0.00%  100.00%
    [62]  R19     P3        43.27      52.46    11.85    10.00     10 mov    1830.00    0.0000    0.00%  100.00%
    [63]  R20     P3        43.27      53.05    12.02    10.00     10 mov    1852.90    0.0000    0.00%  100.00%
    [64]  R6      P3        43.27      60.55    11.71    10.00     10 mov    1896.30    0.0000    0.00%  100.00%
    draw=1.0086  →  (R20, P1) (rank 1) selected

  Assignment: R20 → P1  [25.14 → 34.92]  delay=0.00
    J20-1      [25.14 → 34.92]

  Assigned so far:
    ID      Pos       start    finish    delay
    ----------------------------------------
    R2      P3         0.00     15.20     0.00
    R7      P1         1.21     15.14     0.00
    R4      P2         0.00     16.65     0.00
    R1      P4         0.00     18.30     0.00
    R12     P5         8.13     13.91     0.00
    R16     P5        23.91     30.55     0.00
    R18     P3        25.20     33.27     0.00
    R20     P1        25.14     34.92     0.00

========================================================================
  STEP 9/20
========================================================================

  Pair evaluation  (60 pairs):
    Rank   ID      Pos     t_start   t_finish    delay      gap   blocking      score    weight     P(%)   cum(%)
    ---------------------------------------------------------------------------------------------------------
    [ 0]  R19     P2        26.65      35.84     0.00    10.00     10 mov     478.40    1.0000   70.00%   70.00%
    [ 1]  R19     P4        28.30      37.49     0.00    10.00     14 mov     502.90    0.3000   21.00%   91.00%
    [ 2]  R10     P2        26.65      38.52     0.00    10.00     10 mov     505.20    0.0900    6.30%   97.30%
    [ 3]  R9      P2        26.65      39.24     0.00    10.00     10 mov     512.40    0.0270    1.89%   99.19%
    [ 4]  R15     P2        26.65      40.42     0.00    10.00     10 mov     524.20    0.0081    0.57%   99.76%
    [ 5]  R10     P4        28.30      40.17     0.00    10.00     14 mov     529.70    0.0024    0.17%   99.93%
    [ 6]  R9      P4        28.30      40.89     0.00    10.00     14 mov     536.90    0.0007    0.05%   99.98%
    [ 7]  R8      P2        26.65      42.12     0.00    10.00     10 mov     541.20    0.0002    0.02%   99.99%
    [ 8]  R15     P4        28.30      42.07     0.00    10.00     14 mov     548.70    0.0001    0.00%  100.00%
    [ 9]  R6      P2        26.65      43.93     0.00    10.00     10 mov     559.30    0.0000    0.00%  100.00%
    [10]  R8      P4        28.30      43.77     0.00    10.00     14 mov     565.70    0.0000    0.00%  100.00%
    [11]  R6      P4        28.30      45.58     0.00    10.00     14 mov     583.80    0.0000    0.00%  100.00%
    [12]  R14     P2        26.65      47.65     0.00    10.00     10 mov     596.50    0.0000    0.00%  100.00%
    [13]  R5      P2        26.65      47.89     0.00    10.00     10 mov     598.90    0.0000    0.00%  100.00%
    [14]  R13     P2        26.65      48.03     0.00    10.00     10 mov     600.30    0.0000    0.00%  100.00%
    [15]  R17     P2        26.65      48.75     0.00    10.00     10 mov     607.50    0.0000    0.00%  100.00%
    [16]  R14     P4        28.30      49.30     0.00    10.00     14 mov     621.00    0.0000    0.00%  100.00%
    [17]  R5      P4        28.30      49.54     0.00    10.00     14 mov     623.40    0.0000    0.00%  100.00%
    [18]  R13     P4        28.30      49.68     0.00    10.00     14 mov     624.80    0.0000    0.00%  100.00%
    [19]  R17     P4        28.30      50.40     0.00    10.00     14 mov     632.00    0.0000    0.00%  100.00%
    [20]  R3      P2        26.65      51.47     0.00    10.00     10 mov     634.70    0.0000    0.00%  100.00%
    [21]  R10     P5        40.55      52.42     0.00    10.00     10 mov     644.15    0.0000    0.00%  100.00%
    [22]  R3      P4        28.30      53.12     0.00    10.00     14 mov     659.20    0.0000    0.00%  100.00%
    [23]  R15     P5        40.55      54.31     0.00    10.00     10 mov     663.15    0.0000    0.00%  100.00%
    [24]  R10     P3        43.27      55.14     0.00    10.00     10 mov     671.40    0.0000    0.00%  100.00%
    [25]  R11     P2        26.65      55.75     0.00    10.00     10 mov     677.50    0.0000    0.00%  100.00%
    [26]  R10     P1        44.92      56.79     0.00    10.00     10 mov     687.89    0.0000    0.00%  100.00%
    [27]  R9      P5        40.55      53.14     0.37    10.00     10 mov     688.65    0.0000    0.00%  100.00%
    [28]  R15     P3        43.27      57.04     0.00    10.00     10 mov     690.40    0.0000    0.00%  100.00%
    [29]  R11     P4        28.30      57.40     0.00    10.00     14 mov     702.00    0.0000    0.00%  100.00%
    [30]  R15     P1        44.92      58.69     0.00    10.00     10 mov     706.89    0.0000    0.00%  100.00%
    [31]  R14     P5        40.55      61.55     0.00    10.00     10 mov     735.45    0.0000    0.00%  100.00%
    [32]  R5      P5        40.55      61.79     0.00    10.00     10 mov     737.85    0.0000    0.00%  100.00%
    [33]  R17     P5        40.55      62.65     0.00    10.00     10 mov     746.45    0.0000    0.00%  100.00%
    [34]  R14     P3        43.27      64.27     0.00    10.00     10 mov     762.70    0.0000    0.00%  100.00%
    [35]  R5      P3        43.27      64.51     0.00    10.00     10 mov     765.10    0.0000    0.00%  100.00%
    [36]  R3      P5        40.55      65.37     0.00    10.00     10 mov     773.65    0.0000    0.00%  100.00%
    [37]  R17     P3        43.27      65.37     0.00    10.00     10 mov     773.70    0.0000    0.00%  100.00%
    [38]  R8      P5        40.55      56.02     1.00    10.00     10 mov     780.15    0.0000    0.00%  100.00%
    [39]  R5      P1        44.92      66.16     0.00    10.00     10 mov     781.59    0.0000    0.00%  100.00%
    [40]  R17     P1        44.92      67.02     0.00    10.00     10 mov     790.19    0.0000    0.00%  100.00%
    [41]  R3      P3        43.27      68.09     0.00    10.00     10 mov     800.90    0.0000    0.00%  100.00%
    [42]  R11     P5        40.55      69.65     0.00    10.00     10 mov     816.45    0.0000    0.00%  100.00%
    [43]  R14     P1        44.92      65.92     0.64    10.00     10 mov     843.49    0.0000    0.00%  100.00%
    [44]  R11     P3        43.27      72.37     0.00    10.00     10 mov     843.70    0.0000    0.00%  100.00%
    [45]  R3      P1        44.92      69.74     0.73    10.00     10 mov     890.09    0.0000    0.00%  100.00%
    [46]  R11     P1        44.92      74.02     1.03    10.00     10 mov     963.39    0.0000    0.00%  100.00%
    [47]  R9      P3        43.27      55.86     3.10    10.00     10 mov     988.40    0.0000    0.00%  100.00%
    [48]  R13     P5        40.55      61.92     2.99    10.00     10 mov    1038.45    0.0000    0.00%  100.00%
    [49]  R8      P3        43.27      58.74     3.72    10.00     10 mov    1079.90    0.0000    0.00%  100.00%
    [50]  R9      P1        44.92      57.51     4.75    10.00     10 mov    1169.79    0.0000    0.00%  100.00%
    [51]  R8      P1        44.92      60.39     5.37    10.00     10 mov    1261.29    0.0000    0.00%  100.00%
    [52]  R13     P3        43.27      64.65     5.72    10.00     10 mov    1338.20    0.0000    0.00%  100.00%
    [53]  R13     P1        44.92      66.30     7.37    10.00     10 mov    1519.59    0.0000    0.00%  100.00%
    [54]  R19     P5        40.55      49.73     9.13    10.00     10 mov    1530.25    0.0000    0.00%  100.00%
    [55]  R6      P5        40.55      57.83     8.98    10.00     10 mov    1596.55    0.0000    0.00%  100.00%
    [56]  R19     P3        43.27      52.46    11.85    10.00     10 mov    1830.00    0.0000    0.00%  100.00%
    [57]  R6      P3        43.27      60.55    11.71    10.00     10 mov    1896.30    0.0000    0.00%  100.00%
    [58]  R19     P1        44.92      54.11    13.50    10.00     10 mov    2011.39    0.0000    0.00%  100.00%
    [59]  R6      P1        44.92      62.20    13.36    10.00     10 mov    2077.69    0.0000    0.00%  100.00%
    draw=1.2181  →  (R19, P4) (rank 1) selected
  start-time compare  R19 → P4:  t_imm=28.30 cost=382.90 (4 new movs)  vs  t_nob=33.27 cost=610.00

  Assignment: R19 → P4  [28.30 → 37.49]  delay=0.00
    J19-1      [28.30 → 37.49]

  Assigned so far:
    ID      Pos       start    finish    delay
    ----------------------------------------
    R2      P3         0.00     15.20     0.00
    R7      P1         1.21     15.14     0.00
    R4      P2         0.00     16.65     0.00
    R1      P4         0.00     18.30     0.00
    R12     P5         8.13     13.91     0.00
    R16     P5        23.91     30.55     0.00
    R18     P3        25.20     33.27     0.00
